date,campaign_id,advertiser_id,impressions,clicks,conversions,spend
2025-12-06,68,21,723,9,0,10.47
2025-12-07,68,21,619,8,0,12.02
2025-12-08,68,21,1004,12,0,14.49
2025-12-09,68,21,1115,13,0,17.33
2025-12-10,68,21,1111,16,0,17.09
2025-12-11,68,21,2589,18,0,15.41
2025-12-12,68,21,845,13,0,16.11
2025-12-13,68,21,435,7,0,10.01
2025-12-14,68,21,494,7,0,9.19
2025-12-15,68,21,733,9,0,12.17
2024-07-09,69,22,1252,19,0,19.28
2024-07-10,69,22,1215,17,0,15.52
2024-07-11,69,22,664,12,0,18.99
2024-07-12,69,22,867,15,0,22.44
2024-07-13,69,22,636,11,0,12.74
2024-07-14,69,22,933,13,0,15.85
2024-07-15,69,22,1013,14,0,18.38
2024-07-16,69,22,561,11,0,17.86
2024-07-17,69,22,1452,19,0,20.66
2024-07-18,69,22,1006,16,0,21.02
2024-07-19,69,22,918,14,0,16.75
2024-07-20,69,22,677,12,0,13.1
2024-07-21,69,22,1005,11,0,14.9
2024-07-22,69,22,825,14,0,17.06
2024-07-23,69,22,1453,15,0,17.3
2024-07-24,69,22,907,12,0,17.82
2024-07-25,69,22,2404,24,0,18.81
2024-07-26,69,22,902,16,0,19.29
2024-07-27,69,22,1060,20,0,15.3
2024-07-28,69,22,1114,9,0,12.9
2024-07-29,69,22,1147,19,0,20.7
2024-07-30,69,22,794,14,0,18.81
2024-07-31,69,22,1215,19,0,20.47
2024-08-01,69,22,1234,21,0,20.87
2024-08-02,69,22,2049,22,0,23.52
2024-08-03,69,22,588,11,0,14.36
2024-08-04,69,22,878,11,0,11.99
2024-08-05,69,22,1061,17,0,16.87
2024-08-06,69,22,1056,17,0,18.76
2024-08-07,69,22,1645,19,0,20.47
2024-08-08,69,22,1121,13,0,18.18
2024-08-09,69,22,1501,21,0,19.39
2024-08-10,69,22,1113,15,0,14.87
2024-08-11,69,22,580,7,0,11.17
2024-08-12,69,22,1095,15,0,16.63
2024-08-13,69,22,1215,17,0,18.45
2024-08-14,69,22,1413,18,0,20.64
2024-08-15,69,22,700,11,0,16.95
2024-08-16,69,22,1761,25,0,18.28
2024-08-17,69,22,929,11,0,13.87
2024-08-18,69,22,655,9,0,11.99
2024-08-19,69,22,1296,17,0,19.18
2024-08-20,69,22,1348,19,0,18.44
2024-08-21,69,22,1233,16,0,18.11
2024-08-22,69,22,1270,12,0,19.09
2024-08-23,69,22,1000,15,0,18.26
2024-08-24,69,22,505,8,0,10.92
2024-08-25,69,22,784,12,0,13.97
2024-08-26,69,22,1503,19,0,22.57
2024-08-27,69,22,1062,15,0,15.74
2024-08-28,69,22,1089,15,0,18.22
2024-08-29,69,22,1040,13,0,16.68
2024-08-30,69,22,960,14,0,17.4
2024-08-31,69,22,487,8,0,13.33
2024-09-01,69,22,758,9,0,10.68
2024-09-02,69,22,923,16,0,18.67
2024-09-03,69,22,820,14,0,13.77
2024-09-04,69,22,1093,15,0,18.63
2024-09-05,69,22,992,12,0,17.92
2024-09-06,69,22,944,15,0,19.39
2024-09-07,69,22,923,11,0,11.55
2024-09-08,69,22,688,6,0,9.45
2024-09-09,69,22,1434,14,0,16.35
2024-09-10,69,22,1102,13,0,16.88
2024-09-11,69,22,784,12,0,15.68
2024-09-12,69,22,1073,15,0,19.06
2024-09-13,69,22,1028,17,0,18.95
2024-09-14,69,22,742,9,0,12.72
2024-09-15,69,22,1185,16,0,11.66
2024-09-16,69,22,1197,17,0,23.74
2024-09-17,69,22,1469,18,0,18.72
2024-09-18,69,22,692,11,0,15.25
2024-09-19,69,22,740,12,0,17.52
2024-09-20,69,22,1558,13,0,17.16
2024-09-21,69,22,701,11,0,11.75
2024-09-22,69,22,567,8,0,10.52
2024-09-23,69,22,1246,17,0,20.45
2024-09-24,69,22,946,12,0,15.4
2024-09-25,69,22,973,14,0,17.47
2024-09-26,69,22,573,10,0,18.32
2024-09-27,69,22,1530,19,0,19.5
2024-09-28,69,22,728,9,0,12.78
2024-09-29,69,22,606,10,0,11.99
2024-09-30,69,22,1033,17,0,16.32
2024-10-01,69,22,698,9,0,12.28
2024-10-02,69,22,796,15,0,16.68
2024-10-03,69,22,1022,13,0,16.5
2024-10-04,69,22,1024,18,0,19.51
2024-10-05,69,22,626,10,0,12.11
2024-10-06,69,22,604,11,0,13.56
2024-10-07,69,22,832,13,0,17.06
2024-10-08,69,22,932,13,0,15.87
2024-10-09,69,22,654,14,0,15.61
2024-10-10,69,22,1302,18,0,17.69
2024-10-11,69,22,2243,20,0,21.72
2024-10-12,69,22,544,9,0,10.51
2024-10-13,69,22,310,6,0,10.0
2024-10-14,69,22,1408,16,0,18.95
2024-10-15,69,22,971,14,0,15.68
2024-10-16,69,22,1223,16,0,15.55
2024-10-17,69,22,828,12,0,16.04
2024-10-18,69,22,1713,19,0,19.66
2024-10-19,69,22,562,9,0,11.94
2024-10-20,69,22,426,8,0,11.18
2024-10-21,69,22,609,12,0,14.62
2024-10-22,69,22,992,15,0,16.4
2024-10-23,69,22,712,10,0,14.35
2024-10-24,69,22,834,13,0,16.28
2024-10-25,69,22,824,13,0,14.31
2024-10-26,69,22,690,9,0,13.31
2024-10-28,70,22,2111,29,0,42.9
2024-10-29,70,22,2153,33,1,27.73
2024-10-30,70,22,1713,23,0,34.02
2024-10-31,70,22,2165,30,1,42.16
2024-11-01,70,22,2420,33,0,53.68
2024-11-02,70,22,2095,30,0,37.21
2024-11-03,70,22,1693,22,0,27.96
2024-11-04,70,22,2647,39,1,47.24
2024-11-05,70,22,3044,42,0,56.4
2024-11-06,70,22,3401,46,0,52.91
2024-11-07,70,22,2463,31,1,51.84
2024-11-08,70,22,7074,51,1,56.69
2024-11-09,70,22,1907,27,1,34.58
2024-11-10,70,22,1316,21,0,33.8
2024-11-11,70,22,4207,39,1,49.13
2024-11-12,70,22,4239,46,1,55.36
2024-11-13,70,22,3172,37,1,44.88
2024-11-14,70,22,2841,52,1,50.09
2024-11-15,70,22,2702,41,1,51.76
2024-11-16,70,22,1998,30,0,35.24
2024-11-17,70,22,2431,34,1,32.66
2024-11-18,70,22,3842,46,1,59.35
2024-11-19,70,22,3707,46,1,50.05
2024-11-20,70,22,4033,34,1,46.51
2024-11-21,70,22,2608,43,1,47.17
2024-11-22,70,22,2821,45,1,42.21
2024-11-23,70,22,1560,22,0,31.87
2024-11-24,70,22,2308,29,0,29.63
2024-11-25,70,22,3621,43,1,54.69
2024-11-26,70,22,3121,43,1,45.51
2024-11-27,70,22,2518,41,1,43.5
2024-11-28,70,22,4199,46,1,53.25
2024-11-29,70,22,3214,58,1,53.64
2024-11-30,70,22,2837,35,0,36.27
2024-12-01,70,22,1965,31,0,40.49
2024-12-02,70,22,2915,31,0,42.22
2024-12-03,70,22,3706,32,0,40.34
2024-12-04,70,22,2557,32,1,42.5
2024-12-05,70,22,4867,48,1,55.83
2024-12-06,70,22,4005,37,1,38.5
2024-12-07,70,22,1801,23,0,35.06
2024-12-08,70,22,1722,31,1,30.69
2024-12-09,70,22,2359,32,1,42.93
2024-12-10,70,22,4186,53,2,52.91
2024-12-11,70,22,2528,39,1,49.73
2024-12-12,70,22,2814,39,1,53.29
2024-12-13,70,22,3103,43,1,46.34
2024-12-14,70,22,1141,19,0,25.84
2024-12-15,70,22,2388,30,1,35.84
2024-12-16,70,22,2622,40,1,40.59
2024-12-17,70,22,4152,57,1,51.6
2024-12-18,70,22,2270,35,0,51.1
2024-12-19,70,22,3177,37,1,42.12
2024-12-20,70,22,2920,44,1,42.04
2024-12-21,70,22,3904,34,1,38.63
2024-12-22,70,22,1379,25,1,35.6
2024-12-27,71,22,2828,37,1,55.05
2024-12-28,71,22,2492,43,1,44.66
2024-12-29,71,22,4379,49,1,52.89
2024-12-30,71,22,4771,79,3,73.2
2024-12-31,71,22,3726,53,1,60.7
2025-01-01,71,22,4252,45,1,60.38
2025-01-02,71,22,4904,48,1,46.73
2025-01-03,71,22,2674,37,1,51.18
2025-01-04,71,22,2194,23,0,31.92
2025-01-05,71,22,1877,26,0,30.23
2025-01-06,71,22,5779,55,1,49.12
2025-01-07,71,22,3312,46,1,50.07
2025-01-08,71,22,1944,31,1,47.01
2025-01-09,71,22,2112,30,0,44.53
2025-01-10,71,22,3100,48,1,58.46
2025-01-11,71,22,2863,37,0,39.62
2025-01-12,71,22,2893,28,0,32.67
2025-01-13,71,22,4381,39,1,45.43
2025-01-14,71,22,2169,27,0,38.02
2025-01-15,71,22,2105,37,0,44.85
2025-01-16,71,22,2809,29,0,38.82
2025-01-17,71,22,2233,25,0,36.16
2025-01-18,71,22,1691,23,0,26.19
2025-01-19,71,22,1278,23,0,26.03
2025-01-20,71,22,1742,34,0,40.78
2025-01-21,71,22,2179,30,0,34.1
2025-01-22,71,22,3168,39,1,49.43
2025-01-23,71,22,2287,29,0,40.21
2025-01-24,71,22,4120,42,1,49.18
2025-01-25,71,22,2013,27,0,32.87
2025-01-26,71,22,2024,25,0,29.47
2025-01-27,71,22,2296,32,0,40.66
2025-01-28,71,22,4295,33,1,43.34
2025-01-29,71,22,5430,33,1,37.29
2025-01-30,71,22,2455,35,0,39.77
2025-01-31,71,22,2277,33,0,43.89
2025-02-01,71,22,1550,25,0,30.41
2025-02-02,71,22,1896,23,0,28.72
2025-02-03,71,22,2523,39,1,45.74
2025-02-04,71,22,2831,41,1,43.02
2025-02-05,71,22,3050,45,1,47.7
2025-02-06,71,22,3159,37,1,44.5
2025-02-07,71,22,3136,29,0,38.46
2025-02-08,71,22,2102,30,1,35.38
2025-02-09,71,22,1465,23,0,29.33
2025-02-10,71,22,3357,32,1,40.32
2025-02-11,71,22,1977,35,1,46.62
2025-02-12,71,22,3721,45,1,41.49
2025-02-13,71,22,3847,37,1,45.76
2025-02-14,71,22,3045,33,1,49.3
2025-02-15,71,22,1135,16,0,25.96
2025-02-16,71,22,1359,21,0,27.51
2025-02-17,71,22,2124,38,1,49.38
2025-02-18,71,22,2421,30,0,41.72
2025-02-19,71,22,3161,46,1,50.1
2025-02-20,71,22,1883,34,1,38.76
2025-02-21,71,22,3688,52,1,46.24
2025-02-22,71,22,2463,18,0,30.88
2025-02-23,71,22,2288,33,1,36.81
2025-02-24,71,22,2037,24,1,30.96
2025-02-25,71,22,2260,37,1,40.66
2025-02-26,71,22,2346,29,1,46.09
2025-02-27,71,22,3878,47,1,50.9
2025-02-28,71,22,2245,26,0,40.47
2024-10-05,72,23,150,3,0,4.22
2024-10-06,72,23,195,3,0,4.88
2024-10-07,72,23,341,5,0,8.27
2024-10-08,72,23,359,5,0,6.62
2024-10-09,72,23,556,6,0,7.14
2024-10-10,72,23,391,5,0,5.83
2024-10-11,72,23,409,5,0,7.04
2024-10-12,72,23,242,3,0,3.35
2024-10-13,72,23,248,3,0,6.03
2024-10-14,72,23,291,4,0,7.33
2024-10-15,72,23,346,5,0,8.01
2024-10-16,72,23,431,7,0,6.24
2024-10-17,72,23,463,5,0,7.13
2024-10-18,72,23,502,7,0,7.41
2024-10-19,72,23,301,4,0,4.69
2024-10-20,72,23,326,4,0,4.54
2024-10-21,72,23,367,5,0,8.46
2024-10-22,72,23,590,5,0,5.5
2024-10-23,72,23,464,7,0,8.11
2024-10-24,72,23,265,4,0,5.38
2024-10-25,72,23,422,7,0,8.77
2024-10-26,72,23,294,4,0,4.9
2024-10-27,72,23,211,4,0,5.89
2024-10-28,72,23,343,4,0,4.67
2024-10-29,72,23,511,8,0,8.2
2024-10-30,72,23,281,5,0,6.13
2024-10-31,72,23,345,5,0,7.41
2024-11-01,72,23,510,8,0,8.74
2024-11-02,72,23,464,5,0,7.69
2024-11-03,72,23,460,8,0,8.41
2024-11-04,72,23,517,10,0,10.83
2024-11-05,72,23,516,8,0,10.49
2024-11-06,72,23,462,6,0,8.32
2024-11-07,72,23,632,11,0,10.42
2024-11-08,72,23,511,8,0,10.7
2024-11-09,72,23,473,6,0,7.79
2024-11-10,72,23,319,5,0,7.15
2024-11-11,72,23,437,6,0,8.65
2024-11-12,72,23,571,9,0,11.83
2024-11-13,72,23,531,7,0,11.11
2024-11-14,72,23,508,7,0,8.59
2024-11-15,72,23,579,8,0,10.56
2024-11-16,72,23,421,7,0,7.64
2024-11-17,72,23,423,6,0,8.17
2024-11-18,72,23,552,8,0,10.83
2024-11-19,72,23,520,8,0,10.81
2024-11-20,72,23,528,8,0,9.21
2024-11-21,72,23,1034,11,0,10.73
2024-11-22,72,23,435,6,0,7.95
2024-11-23,72,23,509,5,0,6.59
2024-11-24,72,23,377,5,0,6.85
2024-11-25,72,23,901,10,0,11.36
2024-11-26,72,23,983,14,0,11.72
2024-11-27,72,23,808,8,0,11.71
2024-11-28,72,23,313,5,0,7.39
2024-11-29,72,23,805,9,0,10.57
2024-11-30,72,23,497,7,0,8.63
2024-12-01,72,23,505,6,0,7.85
2024-12-02,72,23,777,10,0,11.54
2024-12-03,72,23,611,8,0,10.48
2024-12-04,72,23,491,7,0,9.48
2024-12-05,72,23,403,6,0,9.15
2024-12-06,72,23,898,8,0,10.88
2024-12-07,72,23,289,4,0,6.13
2024-12-08,72,23,409,7,0,7.22
2024-12-09,72,23,432,6,0,9.2
2024-12-10,72,23,543,7,0,10.39
2024-12-11,72,23,575,7,0,9.17
2024-12-12,72,23,469,6,0,9.1
2024-12-13,72,23,567,9,0,11.25
2024-12-14,72,23,460,8,0,7.35
2024-12-15,72,23,618,8,0,9.69
2024-12-16,72,23,723,9,0,11.65
2024-12-17,72,23,505,10,0,9.83
2024-12-18,72,23,499,7,0,10.34
2024-12-19,72,23,677,9,0,10.55
2024-12-20,72,23,422,6,0,9.43
2024-12-21,72,23,306,5,0,7.22
2024-12-22,72,23,356,5,0,6.98
2024-12-23,72,23,481,7,0,10.79
2024-12-24,72,23,1890,16,0,15.16
2024-12-25,72,23,624,9,0,14.46
2024-12-26,72,23,663,12,0,11.23
2024-12-27,72,23,507,7,0,9.31
2024-12-28,72,23,399,5,0,7.0
2024-12-29,72,23,502,7,0,7.61
2024-12-30,72,23,604,8,0,10.75
2024-12-31,72,23,400,7,0,9.22
2025-01-01,72,23,763,7,0,7.69
2025-01-02,72,23,408,6,0,8.67
2025-01-03,72,23,545,7,0,7.9
2025-01-04,72,23,346,4,0,6.48
2025-01-05,72,23,353,5,0,5.89
2025-01-06,72,23,428,6,0,8.19
2025-01-07,72,23,323,5,0,7.33
2025-01-08,72,23,403,5,0,6.79
2025-01-09,72,23,599,7,0,9.37
2025-01-10,72,23,474,6,0,7.54
2025-01-11,72,23,314,4,0,6.1
2025-01-12,72,23,201,3,0,4.71
2025-01-13,72,23,467,8,0,8.8
2025-01-14,72,23,432,7,0,8.77
2025-01-15,72,23,552,9,0,10.04
2025-01-16,72,23,346,5,0,8.19
2025-01-17,72,23,575,8,0,7.73
2025-01-18,72,23,286,4,0,6.02
2025-01-19,72,23,377,6,0,5.76
2025-01-20,72,23,487,7,0,8.58
2025-01-21,72,23,496,7,0,8.52
2025-01-22,72,23,674,7,0,9.03
2025-01-23,72,23,431,7,0,8.03
2025-01-24,72,23,377,6,0,8.09
2025-01-25,72,23,349,4,0,6.04
2025-01-26,72,23,525,6,0,6.38
2025-01-27,72,23,576,6,0,8.47
2025-01-28,72,23,670,9,0,10.33
2025-01-29,72,23,356,5,0,7.54
2025-01-30,72,23,358,7,0,9.78
2025-01-31,72,23,427,8,0,10.98
2025-02-10,73,23,670,6,0,7.31
2025-02-11,73,23,396,5,0,7.35
2025-02-12,73,23,417,8,0,8.61
2025-02-13,73,23,497,7,0,8.85
2025-02-14,73,23,423,5,0,8.2
2025-02-15,73,23,181,3,0,4.39
2025-02-16,73,23,297,4,0,5.77
2025-02-17,73,23,419,6,0,6.34
2025-02-18,73,23,746,9,0,9.04
2025-02-19,73,23,352,6,0,7.62
2025-02-20,73,23,397,6,0,8.79
2025-02-21,73,23,381,5,0,8.48
2025-02-22,73,23,300,5,0,5.99
2025-02-23,73,23,354,5,0,5.95
2025-02-24,73,23,250,4,0,6.23
2025-02-25,73,23,595,7,0,8.11
2025-02-26,73,23,688,8,0,10.73
2025-02-27,73,23,686,9,0,8.74
2025-02-28,73,23,416,6,0,8.31
2025-03-01,73,23,231,4,0,5.49
2025-03-02,73,23,216,4,0,5.55
2025-03-03,73,23,447,5,0,7.31
2025-03-04,73,23,984,11,0,9.6
2025-03-05,73,23,435,6,0,7.87
2025-03-06,73,23,617,9,0,8.9
2025-03-07,73,23,600,9,0,10.69
2025-03-08,73,23,445,5,0,6.02
2025-03-09,73,23,135,3,0,4.5
2025-03-10,73,23,768,9,0,8.68
2025-03-11,73,23,384,6,0,6.91
2025-03-12,73,23,418,6,0,8.26
2025-03-13,73,23,436,6,0,8.31
2025-03-14,73,23,633,9,0,9.95
2025-03-15,73,23,338,4,0,5.54
2025-03-16,73,23,365,4,0,5.68
2025-03-17,73,23,726,8,0,7.72
2025-03-18,73,23,184,4,0,8.58
2025-03-19,73,23,1109,9,0,9.45
2025-03-20,73,23,352,6,0,9.05
2025-03-21,73,23,345,6,0,8.58
2025-03-22,73,23,277,4,0,6.08
2025-03-23,73,23,336,4,0,5.94
2025-03-24,73,23,481,8,0,10.67
2025-03-25,73,23,447,7,0,9.65
2025-03-26,73,23,599,6,0,6.77
2025-03-27,73,23,600,10,0,8.91
2025-03-28,73,23,260,5,0,7.12
2025-03-29,73,23,322,3,0,6.44
2025-03-30,73,23,333,4,0,6.42
2025-03-31,73,23,541,10,0,8.8
2025-04-01,73,23,840,10,0,9.14
2025-04-02,73,23,320,5,0,7.02
2025-04-03,73,23,465,7,0,7.2
2025-04-04,73,23,384,6,0,9.13
2025-04-05,73,23,290,6,0,7.8
2025-04-06,73,23,298,4,0,5.87
2025-04-07,73,23,614,9,0,8.76
2025-04-08,73,23,410,6,0,8.55
2025-04-09,73,23,431,7,0,8.89
2025-04-10,73,23,398,5,0,6.55
2025-04-11,73,23,1018,10,0,8.87
2025-04-12,73,23,420,4,0,6.2
2025-04-13,73,23,351,5,0,6.13
2025-04-14,73,23,438,6,0,8.07
2025-04-15,73,23,334,6,0,8.74
2025-04-16,73,23,495,7,0,8.3
2025-04-17,73,23,565,8,0,10.22
2025-04-18,73,23,474,7,0,9.1
2025-04-19,73,23,261,3,0,5.55
2025-04-20,73,23,321,5,0,6.49
2025-04-21,73,23,808,11,0,10.83
2025-04-22,73,23,385,7,0,9.8
2025-04-23,73,23,254,5,0,6.42
2025-04-24,73,23,305,5,0,8.11
2025-04-25,73,23,693,9,0,9.67
2025-04-26,73,23,430,6,0,7.13
2025-04-27,73,23,486,7,0,8.22
2025-04-28,73,23,399,7,0,9.07
2024-11-22,74,24,1017,8,0,22.84
2024-11-23,74,24,1318,10,0,19.49
2024-11-24,74,24,1028,9,0,20.32
2024-11-25,74,24,1227,11,0,28.2
2024-11-26,74,24,1033,12,0,29.24
2024-11-27,74,24,1181,12,0,25.05
2024-11-28,74,24,2197,16,0,34.19
2024-11-29,74,24,2272,17,0,31.73
2024-11-30,74,24,1606,10,0,17.16
2024-12-01,74,24,1127,10,0,20.16
2024-12-02,74,24,959,9,0,23.11
2024-12-03,74,24,1397,10,0,28.77
2024-12-04,74,24,1424,13,0,31.92
2024-12-05,74,24,1902,12,0,25.77
2024-12-06,74,24,1216,10,0,20.08
2024-12-07,74,24,1078,8,0,18.16
2024-12-08,74,24,1310,11,0,24.85
2024-12-09,74,24,1963,15,0,28.52
2024-12-10,74,24,1062,11,0,24.79
2024-12-11,74,24,868,9,0,22.18
2024-12-12,74,24,1264,13,0,24.22
2024-12-13,74,24,1360,14,0,29.07
2024-12-14,74,24,1138,10,0,18.96
2024-12-15,74,24,820,8,0,19.89
2024-12-16,74,24,1284,11,0,26.45
2024-12-17,74,24,1577,12,0,24.5
2024-12-18,74,24,1096,15,0,24.92
2024-12-19,74,24,1493,12,0,25.45
2024-12-20,74,24,1004,9,0,23.29
2024-12-21,74,24,962,10,0,21.1
2024-12-22,74,24,857,7,0,17.64
2024-12-23,74,24,926,10,0,24.15
2024-12-24,74,24,1096,12,0,23.59
2024-12-25,74,24,1182,11,0,26.6
2024-12-26,74,24,922,8,0,19.65
2024-12-27,74,24,789,8,0,22.2
2024-12-28,74,24,1164,11,0,19.75
2024-12-29,74,24,759,6,0,16.83
2024-12-30,74,24,1296,11,0,26.58
2024-12-31,74,24,1300,16,0,26.63
2025-01-01,74,24,1312,11,0,23.04
2025-01-02,74,24,1249,11,0,17.12
2025-01-03,74,24,1194,12,0,22.1
2025-01-04,74,24,618,5,0,13.01
2025-01-05,74,24,881,6,0,14.62
2025-01-06,74,24,818,7,0,18.24
2025-01-07,74,24,858,10,0,21.3
2025-01-08,74,24,1085,10,0,17.62
2025-01-09,74,24,1373,9,0,18.1
2025-01-10,74,24,761,9,0,18.37
2025-01-11,74,24,804,6,0,11.39
2025-01-12,74,24,577,4,0,11.7
2025-01-13,74,24,883,9,0,18.93
2025-01-14,74,24,983,6,0,16.38
2025-01-15,74,24,946,8,0,19.76
2025-01-16,74,24,850,10,0,21.5
2025-01-17,74,24,632,7,0,17.13
2025-01-18,74,24,849,7,0,11.51
2025-01-19,74,24,441,4,0,11.07
2025-02-11,75,24,122,1,0,2.87
2025-02-12,75,24,77,1,0,3.63
2025-02-13,75,24,179,2,0,4.39
2025-02-14,75,24,199,2,0,4.21
2025-02-15,75,24,117,1,0,3.12
2025-02-16,75,24,137,1,0,3.11
2025-02-17,75,24,108,1,0,3.12
2025-02-18,75,24,92,1,0,3.59
2025-02-19,75,24,163,1,0,3.35
2025-02-20,75,24,180,2,0,4.01
2025-02-21,75,24,76,1,0,3.92
2025-02-22,75,24,143,1,0,3.07
2025-02-23,75,24,108,1,0,2.49
2025-02-24,75,24,116,1,0,3.14
2025-02-25,75,24,176,2,0,4.43
2025-02-26,75,24,144,1,0,3.78
2025-02-27,75,24,188,1,0,3.02
2025-02-28,75,24,144,1,0,4.17
2025-03-01,75,24,107,1,0,2.58
2025-03-02,75,24,90,1,0,2.65
2025-03-03,75,24,95,1,0,3.56
2025-03-04,75,24,92,1,0,4.16
2025-03-05,75,24,123,1,0,3.29
2025-03-06,75,24,94,1,0,4.51
2025-03-07,75,24,133,1,0,4.45
2025-03-08,75,24,138,1,0,2.57
2025-03-09,75,24,96,1,0,2.6
2025-03-10,75,24,146,1,0,3.13
2025-03-11,75,24,172,2,0,3.95
2025-03-12,75,24,264,1,0,3.35
2025-03-13,75,24,362,3,0,4.34
2025-03-14,75,24,106,1,0,3.76
2025-03-15,75,24,0,0,0,1.72
2025-03-16,75,24,135,1,0,2.71
2025-03-17,75,24,134,1,0,3.51
2025-03-18,75,24,68,1,0,2.58
2025-03-19,75,24,250,2,0,4.37
2025-03-20,75,24,112,1,0,3.74
2025-03-21,75,24,138,1,0,3.39
2025-03-22,75,24,92,1,0,3.14
2025-03-23,75,24,173,1,0,2.73
2025-03-24,75,24,151,2,0,3.94
2025-03-25,75,24,208,1,0,4.03
2025-03-26,75,24,117,1,0,4.66
2025-03-27,75,24,120,1,0,3.12
2025-03-28,75,24,169,1,0,3.58
2025-03-29,75,24,110,1,0,2.35
2025-03-30,75,24,111,1,0,2.4
2025-03-31,75,24,165,1,0,2.99
2025-04-01,75,24,207,2,0,4.07
2025-04-02,75,24,270,2,0,4.11
2025-04-03,75,24,101,1,0,3.9
2025-04-04,75,24,101,1,0,3.12
2025-04-05,75,24,0,0,0,2.0
2025-04-06,75,24,116,1,0,2.29
2025-04-07,75,24,115,1,0,3.08
2025-04-08,75,24,82,1,0,3.93
2025-04-09,75,24,241,2,0,4.17
2025-04-10,75,24,206,2,0,4.04
2025-04-11,75,24,147,1,0,2.56
2025-04-12,75,24,138,1,0,2.83
2025-04-13,75,24,66,1,0,2.6
2025-04-14,75,24,105,1,0,3.55
2025-04-15,75,24,119,1,0,3.65
2025-04-16,75,24,84,1,0,3.79
2025-04-17,75,24,167,1,0,3.67
2025-04-18,75,24,316,2,0,4.29
2025-04-19,75,24,0,0,0,2.18
2025-04-20,75,24,118,1,0,2.56
2025-04-21,75,24,188,2,0,4.2
2025-04-22,75,24,110,1,0,3.73
2025-04-23,75,24,140,1,0,3.66
2025-04-24,75,24,249,2,0,4.65
2025-04-25,75,24,289,3,0,4.01
2025-04-26,75,24,0,0,0,2.34
2025-04-27,75,24,103,1,0,2.28
2025-04-28,75,24,100,1,0,3.58
2025-04-29,75,24,102,1,0,3.63
2025-04-30,75,24,94,1,0,4.01
2025-05-01,75,24,148,1,0,3.35
2025-05-02,75,24,106,1,0,3.07
2025-05-03,75,24,116,1,0,2.41
2025-05-04,75,24,93,1,0,2.21
2025-05-05,75,24,111,1,0,3.42
2025-05-06,75,24,240,2,0,3.57
2025-05-07,75,24,110,1,0,3.42
2025-05-08,75,24,0,0,0,2.43
2025-05-09,75,24,116,1,0,3.42
2025-05-10,75,24,137,1,0,2.68
2025-05-11,75,24,165,1,0,2.71
2025-05-12,75,24,119,1,0,3.58
2025-05-13,75,24,101,1,0,3.41
2025-05-14,75,24,83,1,0,3.4
2025-05-15,75,24,149,1,0,2.79
2025-05-16,75,24,90,1,0,2.94
2025-05-17,75,24,115,1,0,2.46
2025-05-18,75,24,129,1,0,2.13
2025-05-19,75,24,125,1,0,3.2
2025-05-20,75,24,222,2,0,3.53
2025-05-21,75,24,146,1,0,3.11
2025-05-22,75,24,139,1,0,2.89
2025-05-23,75,24,91,1,0,3.37
2025-05-24,75,24,146,1,0,2.21
2025-05-25,75,24,115,1,0,2.18
2025-05-26,75,24,109,1,0,3.91
2025-05-27,75,24,103,1,0,3.19
2024-09-07,76,25,483,4,0,8.57
2024-09-08,76,25,317,3,0,6.68
2024-09-09,76,25,564,5,0,13.08
2024-09-10,76,25,587,5,0,12.26
2024-09-11,76,25,603,5,0,10.59
2024-09-12,76,25,396,4,0,11.53
2024-09-13,76,25,486,4,0,10.57
2024-09-14,76,25,878,7,0,11.16
2024-09-15,76,25,441,5,0,8.53
2024-09-16,76,25,842,8,0,14.11
2024-09-17,76,25,519,6,0,13.83
2024-09-18,76,25,522,5,0,12.98
2024-09-19,76,25,719,6,0,14.13
2024-09-20,76,25,558,5,0,13.53
2024-09-21,76,25,342,3,0,9.41
2024-09-22,76,25,445,4,0,8.5
2024-09-23,76,25,872,9,0,14.43
2024-09-24,76,25,687,6,0,14.79
2024-09-25,76,25,935,6,0,13.04
2024-09-26,76,25,763,8,0,15.0
2024-09-27,76,25,538,5,0,11.6
2024-09-28,76,25,269,3,0,8.76
2024-09-29,76,25,307,4,0,9.01
2024-09-30,76,25,680,6,0,16.2
2024-10-01,76,25,963,8,0,14.94
2024-10-02,76,25,710,6,0,13.3
2024-10-03,76,25,914,6,0,14.46
2024-10-04,76,25,595,6,0,13.15
2024-10-05,76,25,435,5,0,12.7
2024-10-06,76,25,314,3,0,7.27
2024-10-07,76,25,1026,8,0,12.97
2024-10-08,76,25,793,6,0,13.06
2024-10-09,76,25,632,6,0,15.1
2024-10-10,76,25,513,6,0,15.18
2024-10-11,76,25,603,6,0,13.98
2024-10-12,76,25,385,5,0,10.49
2024-10-13,76,25,515,4,0,9.99
2024-10-14,76,25,582,6,0,14.65
2024-10-15,76,25,500,6,0,12.72
2024-10-16,76,25,695,9,0,17.66
2024-10-17,76,25,463,5,0,13.42
2024-10-18,76,25,720,5,0,10.94
2024-10-19,76,25,555,6,0,9.88
2024-10-20,76,25,826,6,0,11.85
2024-10-21,76,25,541,6,0,16.23
2024-10-22,76,25,609,5,0,13.53
2024-10-23,76,25,534,6,0,13.7
2024-10-24,76,25,872,6,0,13.52
2024-10-25,76,25,625,6,0,14.62
2024-10-26,76,25,720,6,0,11.74
2024-10-27,76,25,413,3,0,10.81
2024-10-28,76,25,587,5,0,12.43
